deck,age_pclass,family_size_pclass,woman_or_child,sex,rich_woman,is_shared_ticket,sex_pclass,fare,title,is_alone_sex,age,has_cabin,fare_per_person,fare_group,age_sex,pclass,fare_pclass,family_category_small_family,fare_per_person_group,survived
0,75.0,3,0,0,0,0,0,7.8958,1,0,25.0,0,7.8958,2,0.0,3,23.6874,False,1,0
0,75.0,3,0,0,0,0,0,7.8958,1,0,25.0,0,7.8958,2,0.0,3,23.6874,False,1,0
4,40.0,1,0,0,0,0,0,30.0,1,0,40.0,1,30.0,4,0.0,1,30.0,False,4,1
3,36.0,2,0,0,0,1,0,78.85,1,0,36.0,1,39.425,5,0.0,1,78.85,True,4,0
2,21.0,5,1,1,1,1,1,262.375,2,0,21.0,1,131.1875,5,21.0,1,262.375,False,4,1
0,72.0,6,0,0,0,0,0,16.1,1,0,24.0,0,16.1,3,0.0,3,48.300000000000004,True,3,0
0,93.0,3,0,0,0,0,0,7.925,1,0,31.0,0,7.925,2,0.0,3,23.775,False,1,1
2,70.0,3,0,0,0,1,0,71.0,5,0,70.0,1,35.5,5,0.0,1,71.0,True,4,0
0,48.0,9,1,0,0,1,0,20.25,1,0,16.0,0,10.125,3,0.0,3,60.75,True,2,0
0,60.0,2,1,1,1,0,2,13.0,2,1,30.0,0,13.0,3,30.0,2,26.0,False,3,1
4,19.0,2,0,0,0,0,0,53.1,1,0,19.0,1,53.1,5,0.0,1,53.1,True,4,0
0,93.0,3,0,0,0,0,0,7.75,1,0,31.0,0,7.75,1,0.0,3,23.25,False,1,0
0,8.0,6,1,1,1,0,2,23.0,2,0,4.0,0,23.0,4,4.0,2,46.0,True,3,1
5,18.0,6,1,0,0,1,0,12.475,4,0,6.0,1,6.2375,3,0.0,3,37.425,True,0,1
0,99.0,3,0,0,0,0,0,9.5,1,0,33.0,0,9.5,2,0.0,3,28.5,False,2,0
0,69.0,3,0,0,0,0,0,7.8958,1,0,23.0,0,7.8958,2,0.0,3,23.6874,False,1,0
0,96.0,8,1,1,1,1,2,65.0,3,0,48.0,0,32.5,5,48.0,2,130.0,False,4,1
0,1.34,6,1,0,0,1,0,14.5,4,0,0.67,0,7.25,3,0.0,2,29.0,True,0,1
0,84.0,3,0,0,0,0,0,7.7958,1,0,28.0,0,7.7958,1,0.0,3,23.3874,False,1,0
0,36.0,2,0,0,0,0,0,11.5,1,0,18.0,0,11.5,3,0.0,2,23.0,False,2,0
0,102.0,3,0,0,0,0,0,8.05,1,0,34.0,0,8.05,2,0.0,3,24.150000000000002,False,1,0
2,33.0,1,1,1,1,1,1,86.5,5,1,33.0,1,28.833333333333332,5,33.0,1,86.5,False,4,1
0,75.0,3,0,0,0,1,0,14.5,1,0,25.0,0,7.25,3,0.0,3,43.5,False,0,0
0,123.0,3,0,0,0,0,0,7.125,1,0,41.0,0,7.125,1,0.0,3,21.375,False,0,0
0,60.0,3,0,0,0,0,0,7.2292,1,0,20.0,0,7.2292,1,0.0,3,21.6876,False,0,1
2,36.0,4,1,1,1,1,1,120.0,3,0,36.0,1,30.0,5,36.0,1,120.0,False,4,1
0,48.0,3,1,0,0,0,0,7.775,1,0,16.0,0,7.775,1,0.0,3,23.325000000000003,False,1,0
4,51.0,2,1,1,1,1,1,77.9583,3,0,51.0,1,25.986099999999997,5,51.0,1,77.9583,True,3,1
0,40.0,1,0,0,0,0,0,39.6,5,0,40.0,0,39.6,4,0.0,1,39.6,False,4,0
0,91.5,3,1,1,0,0,3,7.75,2,1,30.5,0,7.75,1,30.5,3,23.25,False,1,0
0,75.0,6,0,0,0,1,0,24.15,1,0,25.0,0,8.049999999999999,4,0.0,3,72.44999999999999,True,1,0
0,96.0,3,0,0,0,0,0,8.3625,1,0,32.0,0,8.3625,2,0.0,3,25.087500000000002,False,2,0
0,72.0,3,0,0,0,0,0,9.5,1,0,24.0,0,9.5,2,0.0,3,28.5,False,2,0
0,144.0,3,0,0,0,0,0,7.8542,1,0,48.0,0,7.8542,1,0.0,3,23.5626,False,1,0
5,114.0,2,1,1,1,1,2,10.5,3,1,57.0,1,5.25,2,57.0,2,21.0,False,0,0
0,75.0,3,0,0,0,0,0,7.225,1,0,25.0,0,7.225,1,0.0,3,21.674999999999997,False,0,0
0,108.0,10,1,1,1,0,2,23.0,3,0,54.0,0,23.0,4,54.0,2,46.0,False,3,1
0,54.0,3,0,0,0,0,0,7.75,1,0,18.0,0,7.75,1,0.0,3,23.25,False,1,0
6,75.0,3,0,0,0,0,0,7.75,1,0,25.0,1,7.75,1,0.0,3,23.25,False,1,0
0,15.0,3,1,1,0,1,3,12.475,2,1,5.0,0,6.2375,3,5.0,3,37.425,False,0,1
0,75.0,3,0,0,0,0,0,7.7375,1,0,25.0,0,7.7375,1,0.0,3,23.2125,False,1,0
2,43.0,2,1,1,1,1,1,211.3375,3,0,43.0,1,70.44583333333334,5,43.0,1,211.3375,True,4,1
0,39.0,3,1,1,0,0,3,7.2292,2,1,13.0,0,7.2292,1,13.0,3,21.6876,False,0,1
2,17.0,2,1,1,1,1,1,57.0,3,0,17.0,1,28.5,5,17.0,1,57.0,True,4,1
4,29.0,1,0,0,0,0,0,30.0,1,0,29.0,1,30.0,4,0.0,1,30.0,False,4,0
0,75.0,12,0,0,0,1,0,23.45,1,0,25.0,0,11.725,4,0.0,3,70.35,False,2,0
0,75.0,3,0,0,0,0,0,7.05,1,0,25.0,0,7.05,1,0.0,3,21.15,False,0,0
0,75.0,3,0,0,0,0,0,7.25,1,0,25.0,0,7.25,1,0.0,3,21.75,False,0,0
0,54.0,3,1,1,0,0,3,7.4958,2,1,18.0,0,7.4958,1,18.0,3,22.4874,False,0,1
0,24.0,18,1,0,0,1,0,29.125,4,0,8.0,0,5.825,4,0.0,3,87.375,False,0,0
0,3.0,12,1,0,0,1,0,20.575,4,0,1.0,0,10.2875,3,0.0,3,61.724999999999994,False,2,1
2,46.0,1,0,0,0,1,0,79.2,1,0,46.0,1,39.6,5,0.0,1,79.2,False,4,0
0,75.0,3,0,0,0,0,0,7.75,1,0,25.0,0,7.75,1,0.0,3,23.25,False,1,0
0,32.0,2,1,0,0,1,0,26.0,1,0,16.0,0,13.0,4,0.0,2,52.0,False,3,0
0,64.5,33,1,1,0,1,3,69.55,2,0,21.5,0,9.935714285714285,5,21.5,3,208.64999999999998,False,2,0
0,40.0,1,0,0,0,0,0,30.6958,1,0,40.0,0,30.6958,4,0.0,1,30.6958,False,4,0
0,75.0,3,0,0,0,0,0,7.8958,1,0,25.0,0,7.8958,2,0.0,3,23.6874,False,1,0
0,78.0,2,0,0,0,0,0,13.0,1,0,39.0,0,13.0,3,0.0,2,26.0,False,3,0
4,49.0,1,1,1,1,0,1,25.9292,5,1,49.0,1,25.9292,4,49.0,1,25.9292,False,3,1
0,93.0,3,1,1,0,0,3,8.6833,3,1,31.0,0,8.6833,2,31.0,3,26.049899999999997,False,2,1
0,90.0,3,0,0,0,0,0,7.2292,1,0,30.0,0,7.2292,1,0.0,3,21.6876,False,0,0
0,90.0,9,1,1,0,1,3,24.15,3,0,30.0,0,8.049999999999999,4,30.0,3,72.44999999999999,True,1,0
0,68.0,2,0,0,0,1,0,13.0,1,0,34.0,0,6.5,3,0.0,2,26.0,False,0,0
0,62.0,6,1,1,1,1,2,26.25,3,0,31.0,0,8.75,4,31.0,2,52.5,True,2,1
2,11.0,4,1,0,0,1,0,120.0,4,0,11.0,1,30.0,5,0.0,1,120.0,False,4,1
0,1.26,6,1,0,0,0,0,8.5167,4,0,0.42,0,8.5167,2,0.0,3,25.5501,True,2,1
0,81.0,3,0,0,0,0,0,6.975,1,0,27.0,0,6.975,1,0.0,3,20.924999999999997,False,0,1
0,93.0,3,0,0,0,0,0,7.775,1,0,31.0,0,7.775,1,0.0,3,23.325000000000003,False,1,0
1,39.0,1,0,0,0,0,0,0.0,1,0,39.0,1,0.0,1,0.0,1,0.0,False,0,0
0,54.0,3,1,1,0,0,3,7.775,2,1,18.0,0,7.775,1,18.0,3,23.325000000000003,False,1,0
0,78.0,2,0,0,0,0,0,13.0,1,0,39.0,0,13.0,3,0.0,2,26.0,False,3,0
5,33.0,2,1,1,1,1,1,53.1,3,0,33.0,1,26.55,5,33.0,1,53.1,True,3,1
0,78.0,3,0,0,0,0,0,7.8875,1,0,26.0,0,7.8875,2,0.0,3,23.6625,False,1,0
0,117.0,3,0,0,0,1,0,24.15,1,0,39.0,0,12.075,4,0.0,3,72.44999999999999,False,3,0
0,70.0,2,0,0,0,0,0,10.5,1,0,35.0,0,10.5,2,0.0,2,21.0,False,2,0
0,18.0,21,1,1,0,1,3,31.275,2,0,6.0,0,4.4678571428571425,4,6.0,3,93.82499999999999,False,0,0
0,91.5,3,0,0,0,0,0,8.05,1,0,30.5,0,8.05,2,0.0,3,24.150000000000002,False,1,0
2,40.0,1,0,0,0,0,0,0.0,1,0,40.0,1,0.0,1,0.0,1,0.0,False,0,0
0,69.0,3,1,1,0,0,3,7.925,2,1,23.0,0,7.925,2,23.0,3,23.775,False,1,0
0,62.0,6,0,0,0,1,0,37.0042,1,0,31.0,0,18.5021,4,0.0,2,74.0084,True,3,0
0,129.0,3,0,0,0,0,0,6.45,1,0,43.0,0,6.45,1,0.0,3,19.35,False,0,0
0,30.0,18,1,0,0,1,0,27.9,4,0,10.0,0,4.6499999999999995,4,0.0,3,83.69999999999999,False,0,0
2,52.0,3,1,1,1,1,1,93.5,3,0,52.0,1,46.75,5,52.0,1,93.5,True,4,1
0,81.0,3,0,0,0,0,0,8.6625,1,0,27.0,0,8.6625,2,0.0,3,25.987499999999997,False,2,1
0,38.0,1,0,0,0,0,0,0.0,5,0,38.0,0,0.0,1,0.0,1,0.0,False,0,0
5,81.0,6,1,1,0,1,3,12.475,3,0,27.0,1,6.2375,3,27.0,3,37.425,True,0,1
0,6.0,18,1,0,0,1,0,39.6875,4,0,2.0,0,6.614583333333333,4,0.0,3,119.0625,False,0,0
0,75.0,3,0,0,0,0,0,6.95,1,0,25.0,0,6.95,1,0.0,3,20.85,False,0,0
0,75.0,3,0,0,0,1,0,56.4958,1,0,25.0,0,8.070828571428573,5,0.0,3,169.4874,False,2,0
0,2.0,6,1,0,0,1,0,37.0042,4,0,1.0,0,18.5021,4,0.0,2,74.0084,True,3,1
0,75.0,3,0,0,0,0,0,7.75,1,0,25.0,0,7.75,1,0.0,3,23.25,False,1,1
2,62.0,1,1,1,1,1,1,80.0,3,1,62.0,1,40.0,5,62.0,1,80.0,False,4,1
0,45.0,6,1,1,0,1,3,14.4542,3,0,15.0,0,7.2271,3,15.0,3,43.3626,True,0,1
0,1.66,6,1,0,0,1,0,18.75,4,0,0.83,0,6.25,3,0.0,2,37.5,True,0,1
0,75.0,3,0,0,0,0,0,7.2292,1,0,25.0,0,7.2292,1,0.0,3,21.6876,False,0,0
0,69.0,3,0,0,0,0,0,7.8542,1,0,23.0,0,7.8542,1,0.0,3,23.5626,False,1,0
0,54.0,3,0,0,0,0,0,8.3,1,0,18.0,0,8.3,2,0.0,3,24.900000000000002,False,2,0
5,39.0,3,1,1,1,0,1,83.1583,2,0,39.0,1,83.1583,5,39.0,1,83.1583,True,4,1
0,63.0,3,0,0,0,0,0,8.6625,1,0,21.0,0,8.6625,2,0.0,3,25.987499999999997,False,2,0
0,75.0,3,0,0,0,0,0,8.05,1,0,25.0,0,8.05,2,0.0,3,24.150000000000002,False,1,0
0,96.0,3,0,0,0,1,0,56.4958,1,0,32.0,0,8.070828571428573,5,0.0,3,169.4874,False,2,1
3,40.0,1,0,0,0,0,0,29.7,1,0,40.0,1,29.7,4,0.0,1,29.7,False,4,1
0,60.0,3,0,0,0,0,0,7.925,1,0,20.0,0,7.925,2,0.0,3,23.775,False,1,0
0,32.0,2,1,0,0,1,0,10.5,1,0,16.0,0,5.25,2,0.0,2,21.0,False,0,0
0,30.0,1,1,1,1,1,1,31.0,2,1,30.0,0,15.5,4,30.0,1,31.0,False,3,1
0,103.5,3,0,0,0,0,0,6.4375,1,0,34.5,0,6.4375,1,0.0,3,19.3125,False,0,0
0,51.0,3,0,0,0,0,0,8.6625,1,0,17.0,0,8.6625,2,0.0,3,25.987499999999997,False,2,0
0,126.0,3,0,0,0,0,0,7.55,1,0,42.0,0,7.55,1,0.0,3,22.65,False,0,0
0,75.0,33,0,0,0,1,0,69.55,1,0,25.0,0,9.935714285714285,5,0.0,3,208.64999999999998,False,2,0
0,105.0,3,0,0,0,0,0,7.8958,1,0,35.0,0,7.8958,2,0.0,3,23.6874,False,1,0
0,56.0,4,0,0,0,1,0,33.0,5,0,28.0,0,11.0,4,0.0,2,66.0,True,2,0
3,35.0,2,1,1,1,1,1,89.1042,3,0,35.0,1,44.5521,5,35.0,1,89.1042,True,4,1
0,12.0,21,1,0,0,1,0,31.275,4,0,4.0,0,4.4678571428571425,4,0.0,3,93.82499999999999,False,0,0
0,222.0,3,0,0,0,0,0,7.775,1,0,74.0,0,7.775,1,0.0,3,23.325000000000003,False,1,0
0,27.0,9,1,1,0,1,3,15.2458,2,0,9.0,0,7.6229,3,9.0,3,45.737399999999994,True,0,0
4,16.0,2,1,1,1,0,1,39.4,2,0,16.0,1,39.4,4,16.0,1,39.4,True,4,1
0,88.0,4,1,1,1,1,2,26.0,3,0,44.0,0,13.0,4,44.0,2,52.0,True,3,0
0,54.0,6,1,1,0,0,3,9.35,3,0,18.0,0,9.35,2,18.0,3,28.049999999999997,True,2,1
0,45.0,3,1,1,1,1,1,164.8667,3,0,45.0,0,82.43335,5,45.0,1,164.8667,True,4,1
5,51.0,1,0,0,0,0,0,26.55,1,0,51.0,1,26.55,4,0.0,1,26.55,False,3,1
0,72.0,12,1,1,0,1,3,19.2583,3,0,24.0,0,4.814575,3,24.0,3,57.774899999999995,False,0,1
0,75.0,3,0,0,0,0,0,7.2292,1,0,25.0,0,7.2292,1,0.0,3,21.6876,False,0,0
0,123.0,9,0,0,0,0,0,14.1083,1,0,41.0,0,14.1083,3,0.0,3,42.3249,True,3,0
0,42.0,4,0,0,0,0,0,11.5,1,0,21.0,0,11.5,3,0.0,2,23.0,True,2,0
4,48.0,1,1,1,1,0,1,25.9292,3,1,48.0,1,25.9292,4,48.0,1,25.9292,False,3,1
0,64.5,33,1,1,0,1,3,69.55,2,0,21.5,0,9.935714285714285,5,21.5,3,208.64999999999998,False,2,0
0,48.0,2,0,0,0,0,0,13.0,1,0,24.0,0,13.0,3,0.0,2,26.0,False,3,0
0,84.0,2,1,1,1,0,2,13.0,3,1,42.0,0,13.0,3,42.0,2,26.0,False,3,1
0,54.0,4,1,1,1,0,2,13.8583,2,0,27.0,0,13.8583,3,27.0,2,27.7166,True,3,1
1,31.0,1,0,0,0,0,0,50.4958,1,0,31.0,1,50.4958,5,0.0,1,50.4958,False,4,0
0,75.0,3,0,0,0,0,0,9.5,1,0,25.0,0,9.5,2,0.0,3,28.5,False,2,0
0,12.0,9,1,0,0,1,0,11.1333,4,0,4.0,0,3.7111,3,0.0,3,33.3999,True,0,1
0,78.0,3,0,0,0,0,0,7.8958,1,0,26.0,0,7.8958,2,0.0,3,23.6874,False,1,0
4,47.0,3,1,1,1,1,1,52.5542,3,0,47.0,1,26.2771,5,47.0,1,52.5542,True,3,1
2,33.0,1,0,0,0,0,0,5.0,1,0,33.0,1,5.0,1,0.0,1,5.0,False,0,0
0,141.0,3,0,0,0,0,0,9.0,1,0,47.0,0,9.0,2,0.0,3,27.0,False,2,0
0,56.0,4,1,1,1,1,2,24.0,3,0,28.0,0,12.0,4,28.0,2,48.0,True,3,1
0,45.0,3,1,1,0,0,3,7.225,2,1,15.0,0,7.225,1,15.0,3,21.674999999999997,False,0,1
0,60.0,3,0,0,0,1,0,9.8458,1,0,20.0,0,4.9229,2,0.0,3,29.5374,False,0,0
0,57.0,3,0,0,0,0,0,7.8958,1,0,19.0,0,7.8958,2,0.0,3,23.6874,False,1,0
0,75.0,3,0,0,0,0,0,7.8958,1,0,25.0,0,7.8958,2,0.0,3,23.6874,False,1,0
3,56.0,2,1,1,1,1,1,83.1583,3,0,56.0,1,41.57915,5,56.0,1,83.1583,True,4,1
0,50.0,4,1,1,1,1,2,26.0,3,0,25.0,0,13.0,4,25.0,2,52.0,True,3,1
0,99.0,3,0,0,0,0,0,7.8958,1,0,33.0,0,7.8958,2,0.0,3,23.6874,False,1,0
0,66.0,3,1,1,0,0,3,10.5167,2,1,22.0,0,10.5167,3,22.0,3,31.5501,False,2,0
0,56.0,2,0,0,0,0,0,10.5,1,0,28.0,0,10.5,2,0.0,2,21.0,False,2,0
0,75.0,3,0,0,0,0,0,7.05,1,0,25.0,0,7.05,1,0.0,3,21.15,False,0,0
0,117.0,18,1,1,0,1,3,29.125,3,0,39.0,0,5.825,4,39.0,3,87.375,False,0,0
0,54.0,2,0,0,0,0,0,13.0,5,0,27.0,0,13.0,3,0.0,2,26.0,False,3,0
2,19.0,1,1,1,1,0,1,30.0,2,1,19.0,1,30.0,4,19.0,1,30.0,False,4,1
0,64.5,12,1,1,0,1,3,23.45,2,0,21.5,0,11.725,4,21.5,3,70.35,False,2,0
3,26.0,1,0,0,0,0,0,30.0,1,0,26.0,1,30.0,4,0.0,1,30.0,False,4,1
0,96.0,3,0,0,0,0,0,7.75,1,0,32.0,0,7.75,1,0.0,3,23.25,False,1,0
